"c_He","c_fe","c_feos","c_frecv","c_fcross","sentence_id","delta_joint","delta_joint_inc"
-0.00262326670189772,-0.00213773335192924,-0.000170869597811318,-0.000785202968190957,-0.00345863149114467,"S196",-0.00961234155513968,-0.00580222240264994
0.0184327215027993,0.0146448142164339,0.013094524436835,-0.011745641579072,0.0101759511564758,"S184",0.0360493337895607,0.0263396536241678
-0.00384001509915621,0.00159899087307425,0.000683082090559006,-0.000513239292796674,0.003077332811801,"S194",-0.000862992520253902,-0.00554148632971518
-0.000365387329688938,-0.000813343898141028,-0.00213954098764901,0.00325187252943993,0.00181404372435368,"S186",0.00429356187666086,0.00185540248875093
0.00588800997828431,0.00343621900836122,0.00421302195758155,0.00430250748844796,0.0066099144095213,"S191",0.0242216198379523,0.0053114394354119
-0.000763851780352764,8.9082770409199e-06,-0.000361373372594453,-0.00168204544294759,0.00222478222943456,"S182",-0.000730151115185596,-0.00352514027966211
0.00313291895720647,0.00137660977548171,0.0059755316359984,0.00531923578578741,-0.00532961925394515,"S112",0.00947812673709203,0.0211960022912643
0.002632314679482,-0.00658710687548547,-0.00650914835845096,0.00450739808576217,-0.00187541579570638,"S120",-0.000922943564027223,-0.000523677023239966
0.00207656774151244,0.00197902882568868,-0.000268627766870311,-0.0011582026777992,0.00321115521516169,"S165",0.00614130774865329,-0.00186541254359873
0.00270297990695323,0.00570207842333559,0.00377278084882571,-0.00624710016139152,-0.000297282732006132,"S109",0.0018517884437339,0.00681634913654783
-0.000495545168453404,-0.00498097915628837,-0.00326819873802764,0.000512510120813658,-0.00344650396163471,"S111",-0.00781086071722603,5.92803766523708e-05
5.45643556726372e-05,0.000693601425064916,0.00141236832091618,-0.00057493189204838,0.00117992195626404,"S121",0.00230499370904214,0.000196178529948687
-0.00444658387230734,-0.00206149469410866,-0.00106425087487838,0.00785713978885116,-0.00260703357157466,"S164",0.000119044206214003,0.000655319080012484
-0.00756825265087757,-0.0079856852092195,-0.0130288250778934,0.00435948880385983,-0.00767590260435203,"S118",-0.0232357043015143,-0.0164978739861306
-0.023071127742514,-0.00137665314869495,-0.000403165466732913,-0.000776844460603776,-0.001028854819076,"S163",-0.0369391104684031,-0.0355052808041487
0.00100766670192343,0.00472057426785522,0.00368406756180295,-0.00218983972716424,0.0045491399419455,"S108",0.00926073708546149,0.0046946738029553
-0.0108875374308113,-0.0233913071999967,-0.0196290763433726,0.00185048260807541,-0.00491229518125569,"S103",-0.0438259204363372,-0.0319884182863526
0.00150307670628935,0.0113544588474455,0.0145000832456177,0.00345378579752964,0.00563583873227835,"S107",0.0263049416093954,0.0265296950570355
0.00869400917200025,0.00375797373205944,0.00317659905178624,0.00093337986467068,0.00630908809896114,"S122",0.0216558979750778,0.00688568783161037
0.00682106179407693,0.00794015580915741,0.00923349609192736,0.00301377932310398,0.0158928082163079,"S116",0.0349341523155919,0.00378371961613033
0.0066354664185948,0.00401922233502816,0.00457038035580082,0.00123068373853008,0.00440340990766552,"S167",0.0181736711583191,0.0136199837426283
-0.0122691563579851,0.01024535100052,0.0103063724019783,-0.00346973659308114,-0.000726707436189411,"S171",-0.00791763299064541,-0.000993093675520473
0.000112151679767303,0.00202868363081166,-0.000237605548762732,0.00518069408936539,-0.00200972410255984,"S166",0.00644470839134748,0.0112723232418799
0.00447205168285936,0.0214858920646428,0.0248207235195066,0.00897103690438583,0.00642981131589582,"S115",0.0480995498027852,0.0429329715746785
0.00143580065925586,-0.0114093484407953,-0.00660154031630888,0.00323777122065416,-0.0101406424454937,"S114",-0.0175601747969127,0.00106766940580361
0.00925674770605145,-0.0084415800459483,-0.0056013468219287,0.0027436032913053,-0.0026088913446134,"S104",0.00593922468479624,0.00042758909952112
0.000550775900135303,0.0042533665743123,0.0102694324889956,0.00744994601832571,0.00587918375652419,"S119",0.0226720739970472,0.0166184457685865
-0.00458386368319386,-0.00185965322921411,-0.00528411887711933,-0.000105928418545842,0.00464836444961736,"S106",-0.00449834640868141,-0.0173257638468101
-0.00442921495658322,0.000205591469294886,0.00181146257448095,-0.00328169999499384,-0.00389225629764445,"S110",-0.0140328161480259,-0.00231944482670698
-0.00388355813969454,0.00914168043011565,0.00851970946194847,-0.00950449182112401,0.00534961529588984,"S169",0.000438838970539202,0.00211888536392157
0.00274356931895103,0.000425953440908788,0.00156178295435816,-0.00178074970706898,0.00255056835934653,"S168",0.00454117246956609,-0.0042596887306563
-0.00858711894005948,0.00818843720119666,0.00647789193289139,0.00857170192414203,0.00498884867196048,"S128",0.0129393638612179,0.00593804067832315
0.00411227863501806,-0.00178527503287174,0.00386488134821161,0.00551541268795619,-0.0010377715743326,"S190",0.0114760155419982,0.0106860681634138
0.00158201615963982,-0.00273830697818345,-0.00352487377298916,-0.00501745463656234,-0.00389524494673321,"S187",-0.0127818043455005,-0.00720977435543102
0.00196825758895747,-0.00555304866938311,-0.00245936994327467,0.0023370712884383,0.00189068607441079,"S183",0.00198364113745231,-0.00310673751281976
0.00177696195436805,-0.0102551422025953,-0.0173992914314416,-0.00832230290884728,-0.00473838167136387,"S192",-0.0282257325326383,-0.0244471567011904
0.00307228460560616,0.0102555490058422,0.0043469883972016,-0.00407196513872643,-0.00736776977870401,"S199",0.000685899412347535,0.0216410874992299
-0.00491054835153237,0.00724040832820028,0.0111858195742998,-0.00502765150823559,0.000606072813093994,"S058",-0.00232350339415799,0.0052340063635351
0.00207273601627245,-0.00209287279425396,4.54821237581005e-05,0.000837732749347841,-0.00309384613426933,"S049",-0.00177684813296386,-0.00370860429077524
-0.00455484920202964,0.00813054383583767,0.00454204738255781,-0.00556020353716025,-0.000942119089521576,"S043",-0.00554754050975892,0.00356442516013744
-0.00516659780226902,0.00392256075105335,0.00517582559437635,-0.00733472809897373,0.00257253292676296,"S045",-0.00816564288368671,-0.00868733708015013
